第二 次 世界 大战	卫生 与 健康	0
亲属 关系	关系	1
替代品	转向	0
物价局	组织 机构	1
飞行 签派	组织 机构	0
陕汽奥龙	汽车 型号	1
残疾人 运动员	人物	1
中国 交通 通信 中心	定西市	0
洗浴	信息卡	0
绍兴市 人民 政府	组织 机构	1
聊城	衡	0
保险 专家	人物	1
国	港口 规划	0
平均 工资	指标	1
地质 遗迹 保护区	议题	0
晚育	医疗 保险 人数	0
谢伏瞻	未 经 法律	0
员外	谴责	0
机动车 信号灯	规定 标准	0
基本 公共 卫生	社会 事件	0
电子 设备	成绩 和 贡献	0
海淀区	地点	1
症状	疾病	1
奉	适航 当局	0
城镇 污水	主要 街道 和 重点 地区	0
固	塔台 管制区	0
社会 统筹	电费	0
公证 人员	研究员	1
车手	固定 值	0
研究 机构	太平 保险 公司	0
中药材	文明 养 犬	0
国家 公务员	人物	1
湘潭县	公共 环境 艺术品	0
核心 区域	领导	0
果冻	实际 经营者	0
守约	能源 机动车	0
三菱	大牌	1
车 牌号	道路 交通 信号灯	0
人民 法院 赔偿 委员会	广度	0
溶剂	皮肤	0
大 民	人物	1
法人 单位	病历	0
职能 机构	组织 机构	0
视角	民族 语言 文字	0
计量 认证	公司	0
检察院	组织 机构	1
帐篷	工业 产品	0
互联网 企业	保险 有限 公司	0
天津站	车站	1
法律 法规	门户 网站	0
樟江	河流	1
英国	本 备忘录	0
编辑	人物	0
性别	其他 家庭	0
吕布	名将	1
中医院	昌平 法院	0
信息 工作	上海市 公安局	0
作业 机械	商城	0
泰山	气瓶 安全	0
农产品	公路 汽车	0
晚育	疾病	0
运输 公司	公司	1
绿色 食品	食品	1
景区	城镇 容貌 标准	0
截肢	疾病	0
高原 地区	提到	0
建制 市	地点	1
汽配城	报考	0
服务 系统	峰 高 水泥 公司	0
合作 项目	重要 批示	0
中国 气象局	政府 机构	1
设计 机构	公司	0
恐怖 主义	其他 徇私 舞弊	0
基本 原则	原则	1
重型 载货 汽车	伊 兰特	0
堤坝	日历	0
建筑 控制区	宜昌市 夷 陵区	0
单缸 发动机	汽车 零部件	1
呼吸道	疾病	0
消防 设备	明确 责任人	0
风扇	大 屏幕	0
棚户区 改造	新 条款	0
旅游 集散地	车辆 证件	0
革命	人物	0
房贷	立体化	0
后赵	城乡 建委	0
节能 产品	废气	0
清 东陵	晋职	0
厘米	其 所在 单位 或 上级 机关	0
投融资	编制 市	0
建筑 公司	机上 人员	0
安全带	品名	0
宝来	实际 案例	0
胫骨 骨折	森林 生态 效益	0
心灵	序号	0
姓名权	原件 及 复印件	0
发育	宪法 和 法律	0
机油	生锈	0
卫生局	政府 机构	1
社会 统筹	杆线	0
国际 机场	低速 汽车	0
旅游 投诉	保险 条款	0
环路	专职 讲解员	0
系统 工程	胡 老太	0
弹药	支票	0
计算 时间	交通 事故 车 物 损失 价格	0
标准 体系	我国 和 交通	0
李方	其他 岗位	0
农产品 批发 市场	自身 实际	0
综合 信息 平台	非公路 标志	0
国	人物	0
日清	品牌	1
轮渡 码头	对 本系统	0
郑州 宇通客车 股份 有限 公司	品牌	0
危房	建筑	1
河中	固定	0
广州市 中级 人民 法院	特种 行业	0
螺钉	工业 产品	1
中共 中央 政治局 委员	长 距离	0
战略 目标	小 作坊 名称	0
寿县	原 植物	0
无线电 通信	通信 技术	1
后方	车辆 承租人	0
家庭 妇女	债权	0
信息 工作	拖车 费用	0
自治	险 和	0
高层次 人才	我国 驾驶证	0
检测 仪器	拟	0
酗酒	行政 效率	0
主体 建筑	损失 后果	0
单位 职工	人物	0
尿液	灾害性 事故	0
旅行社	那 辆车	0
司长	受害人 权利	0
挂号费	本 规则 附件	0
出院	晋城 高速 公路 有限 责任 公司	0
企事业 组织	聊天	0
集体 企业	这个 人	0
商业街	行政 区划	0
征信	公司	1
劳务	车把	0
不明 原因	我市 实际	0
手机 客户端	客户端	1
张家港	正常 功能	0
相关 项目	领队	0
全国 人民 代表 大会 代表	基准日	0
司长	央	0
次	主管	0
关键 时期	时期	1
沙石	发票	0
卫生局	组织 机构	1
建筑 工地	建筑	1
治安 事件	总 建筑 面积	0
运输量	本 单位 职工	0
林业 有害 生物	放火	0
文物 保护 单位	景观 灯光 设施	0
销售 顾问	人物	1
数学 模型	海洋 生态	0
电线杆	粤 高法	0
救护 人员	绿地 总 面积	0
生产 安全 事故	适当性	0
构件	权利 能力	0
通许县	意外 因素	0
智能化	橙色	0
可燃物	化工 产品	1
主要 设备	设备	1
水生 生物	国家 政策	0
重庆市 涪陵区	在 任何 情况	0
艾滋病 检测	疾病	0
建筑 行业	地点	0
采购人	梅州	0
建设 工程 公司	公司	1
教育 学校	必要 费用	0
职工	机动车 和 非机动车	0
旅行社 责任 保险	四 中 全会	0
化工厂	工厂	0
传统 文化	被 选举权	0
智慧 城市	包车 客运 标志牌	0
泰山	本 行政 区域 自然 灾害	0
民族 关系	民族	0
水户	单车 企业	0
专家 学者	出炉	0
近 光 灯	路过	0
团队 旅游	车用 气瓶	0
中国 工程院 院士	定期 存款	0
湿地 公园	城市 饮用水 水源	0
鄂温克族 自治旗	行政 区划	1
党委 委员	成本 资料	0
高尔夫 球场	丧葬 实际 支出	0
再生 产品	具体 权利	0
韩静	早上	0
集贸 市场	本省 实际	0
虹口区	重要 路段	0
湛中乐	县级 人民 政府 公安 机关	0
车身 颜色	汽车 型号	0
潮州	该 条	0
集体 经济 组织	信号 装置	0
一般 保险 公司	定额 编制	0
科技 创新	损失 比例	0
许可 期限	封装置	0
舒方	长治久安	0
钦州	化学 原料	0
山东	协定	0
幼 犬	原告 胡	0
全国 政协 委员	委员	1
靖江	城市	1
基本 账户	双方 司机	0
朱光磊	人物	1
医学 教育网	网站	1
船闸	险 行为	0
扩音器	电器	1
精神 药品	药品	1
微博	娄某	0
井车	报告 情况	0
高 交会	尹	0
人流 手术	车型 目录	0
标准	业主 或者 业主 委员会	0
认证 机构	性质	0
微型车	工资表	0
上海市 第二 中级 人民 法院	任何 权利	0
安全区	公安 交警 机关	0
专业 知识	刘建玉	0
社区 服务	私利	0
电话 咨询	网站	0
安全 委员会	奶粉	0
车商	铺垫	0
船舶 营业 运输 证	全身	0
南宁 地区	地点	1
北汽 福田 汽车 股份 有限 公司	雾 灯	0
小 华	法定 机动 车辆 第三 者 责任 保险	0
黑龙江省 人民 政府	政府 机构	1
信阳	每月	0
运营 者	人民 检察院	0
浓度	二十	0
钱 师傅	公司	0
商业 银行	银行	1
保险 同业 公会	酒精 饮料	0
金堂县	整体 利益	0
水户	文件报	0
黄金 荣	历史	1
贵阳市 人民 政府	市场 情况	0
公路 等级	交通 线路	0
动力 装置	中亚	0
成渝 高速 公路	对方	0
慈善 组织	民航 空管	0
天气 警报	麻黄 碱类 复方 制剂	0
解决 方案	该 男子	0
一 级 公路	劳资 部门	0
性别	公告	0
哈尔滨市 人民 政府	本 市 城市 道路 照明 设施	0
办公楼	建筑	1
代办员	天河区	0
交通 枢纽	经营者 和 旅客	0
电子 商务 企业	旧车	0
中华 人民 共和国 国旗	概念	0
统筹 基金	泸州市	0
船级社	机构	1
灯光	各 种 纠纷	0
医疗 服务 合同	保险 协会	0
云台山	时刻	0
上汽 集团	财产 状况	0
下班	出来	0
奥运	人物	0
学校 组织	组织	1
二手车 市场	涂装	0
法律界	网站	0
政治 任务	客车 等级	0
商业楼	招募	0
基层 组织	组织	1
技术 服务	社会 事件	0
检测 技术	出错	0
人事部	稳妥 车辆	0
严格 责任	漠视	0
先进 设备	企业 和 车辆	0
碰	历史	0
库房	医生	0
电能	汽车 第三 者 责任险	0
司乘人员	科研 机构	0
独资 企业	苏木	0
周转	客户	0
稀土	各 种 资料	0
鱼类	海洋 生物	1
商业 企业	公司	1
港口 布局 规划	港口	0
新型 材料	质量 事故	0
设计 风格	张照片	0
郑州 宇通客车 股份 有限 公司	公司	1
通讯 设备	数据 和 信息	0
常务 委员会	人气	0
干部	人物	1
荒山	五元	0
顺序 编号	本金 和 利息	0
克莱斯勒	经 市 交通	0
泰兴	安全 状态	0
城市 道路	交通 事故 栏目 组 温馨	0
采石	地点	0
固定	法释	0
残疾 辅助 器具	京藏	0
班轮 公会	长大	0
有限 合伙 企业	企业	1
水手	烟台	0
平板 玻璃	电摩	0
殡仪馆	王成 律师	0
残疾 辅助 器具	组织 机构	0
彬县	被告 黄 某某	0
规划 用地	地点	0
缔约 承运人	裙房	0
高等 教育	教育	1
保健	修	0
荣昌县 人民 医院	驾驶证 正 副本	0
昌平区 法院	压痛	0
中药	效果	0
国家 铁路	魏某	0
经济 政策	年龄 和 健康 状况	0
高德	同心	0
丝	历史	0
安全 围栏	道 单位 或者 个人	0
应急 救援	费用 保险 公司	0
指挥员	侵犯	0
庙	景点	0
城市 广场	中国 社会 科学院	0
教程	成本 项目	0
气象 衍生 灾害	顶梁柱	0
地级市	专用	0
小额 担保 贷款	经济 实力	0
施工图 审查	急救	0
红包	民族	0
上海市 人民 代表 大会	起源于	0
深沟	飞碟	0
路中	航道 安全	0
药店	宗教 教职 人员	0
胎	人心	0
中华 人民 共和国 人民 法院	种业	0
楼房	建筑	1
视频 会议	双眼 盲目	0
军事 法规	国家 技术 监督局	0
公办 学校	学校	1
铁路 运输 法院	各界 人士	0
青洲 大桥	法律 草案	0
一 国	国家	0
阳 县	地点	1
地质 遗迹 保护区	自然 保护区	1
基站	活	0
行为 规范	规范	1
镇定	开幕	0
浙江 省政府	政府 机构	1
建设 项目	学前 教育	0
边防 检查	政府 机构	0
通气	医生	0
示宽灯	母婴	0
动物 卫生 监督	东盟	0
硕士	阳江	0
应用 平台	灯丝	0
基本 账户	银行	0
高院	社区	0
整理	库	0
侵权 行为	法律 法规	1
杨朝阳	人物	1
社区 服务 中心	草原 植被	0
长沙市 人民 政府	政府 机构	1
压印	原 电梯	0
国际 市场	毒品 行为	0
绿地 面积	建筑物 和 其他 设施	0
质量 标准	傅某	0
中间体	庆典	0
北京 城市 副 中心	医药费 住院费	0
胡同	地点	1
协会	安全 和 秩序	0
沩山 风景 名胜区	残余	0
反间谍法	反间谍	0
停车位	交通 设施	1
工程 咨询 单位	该 货车	0
小康	汽车 型号	0
原材料	附加费 凭证	0
肛门 损伤	床	0
防汛 抗旱 指挥部	国家	0
五保户	地点	0
博爱县	单元 范围	0
必要 共同 诉讼	法院	0
法律 专家	但 行为人	0
市委 书记	什么 法律 责任	0
认证 机构	机构	1
人民 法院 院长	某 车上	0
劳动 保险 基金	组织 机构	0
瑞安	标准 和 范围	0
电动 汽车	汽车	1
水库	磁卡	0
新 装备	装备	1
企业 安全	病毒	0
处理 中心	折叠	0
旅行社 业务 经营 许可证	公司	1
水土 保持	道路 年度	0
近 光 灯	地下 管线 工程	0
沈河区	法院 裁判	0
色素	工业 产品	1
黄聪	作家	1
省会	沈阳 市中级	0
上海市 旅游局	记录卡	0
地震 谣言	台湾 居民	0
胸	阜宁	0
陈 革新	有些 车主	0
叶 先生	医疗 水平	0
水利 枢纽	公众 责任 保险	0
廊道	未知数	0
宠物	客运 事业	0
中国 地名	传统 节日	0
海南省 统计局	组织 机构	1
江南 水乡 古镇	强 险 基础 保险费	0
裁判员	体育 项目	0
精神 疾病	县级 森林 公园	0
法治 政府	海员 证	0
身体 素质	纪 先生	0
未成年 工	自控	0
基本 草原	地点	1
社区 服务	社区	0
主席团	组织 机构	1
危重 病人	家庭 主妇	0
渝中区	行政 区划	1
康明斯	市 劳动局	0
租赁 业务	病虫	0
北汽 福田 汽车 股份 有限 公司	商用车	0
资源 共享	公共 设施 用地	0
中等 职业 学校	组织 机构	1
刘小明	邮编	0
平稳	夏利 出租车	0
国家 铁路	冬	0
截取	交通费 收据	0
万元	规定 格式	0
特殊 教育 学校	高超	0
白酒	饮料	1
两省	地下 管线 规划	0
大 马路	以内	0
大型 公共 建筑	建筑	1
北京市 朝阳区 人民 法院	履带	0
国有 企业	该 凭证	0
内脏	疾病	0
热 价	船级社	0
信息 中心	中心	1
车辆 管理所	直属 机构	1
大 公司	青海省	0
保健院	医院	1
重大 疾病	疾病	1
农民工	人物	1
公共 交通 工具	工具	1
汽车 公司	陈旧性	0
企业 营业 执照	公司	0
中国 银行	某 残疾 赔偿金	0
税	旋翼 转速	0
姚太太	公司	1
监察员	我国 机动 车辆	0
华安 保险	棚房	0
视点	网站	0
渔政 监督 管理 机构	科研 机构	0
许振超	区 公安	0
小舟	重要 思想	0
市区	专利 文件	0
横断	更 好 地	0
电子 警察	城市 桥梁 安全 保护区	0
台州	滴漏	0
热线 电话	电话	1
梗塞	半月	0
于心	道路 交通 纠纷	0
暴风	轨道 交通 设施 设备	0
金沙江 路	资金 计划	0
基层 单位	单位	1
请客	超长 线路	0
市委 副书记	副书记	1
下岗 职工	人物	1
理论 基础	基础	1
建筑 构件	本 市 城乡	0
美元	社会 事件	0
担保 公司	公司	1
大型 水库	这时	0
新 产品	汉中市	0
安装 工程	汽车 客货 运输	0
集贸 市场	走路	0
电报	城 公路	0
包头	城市	1
长江 经济带	武汉 铁路局	0
温江县	地点	1
研究生	人物	1
萧山区	市辖区	0
有奖 举报	在家	0
河南省 人民 代表 大会 常务 委员会	可燃 气体	0
甘肃省 公安厅	利好	0
领导	电机	0
架次	平面 坐标	0
作业 时间	西安市 道路	0
沿河路	中秋 假期	0
引桥	定期地	0
法治 精神	大件 垃圾	0
诉讼 请求	躯干部	0
沃尔沃	汽车 品牌	1
中国 注册 会计师	注册 会计师	1
余天	从业 条件	0
女 教师	疗养院	0
生猪	历程	0
音像 制品	轨道 导向	0
挂号费	芯片	0
刘伦	衡阳	0
山东	华东 地区	1
校企 合作	大学	0
商务车	公众 绿色	0
泗河	胸径	0
硕士	人物	1
城市 公共 交通	交通	1
浙江省 统计局	政府 机构	1
企事业	马路	0
叉车	累加	0
留守 儿童	上周	0
食品 安全 风险 监测	市 公安 部门	0
四川省 公安厅	单位 或者 个人	0
广德路	失败	0
简历	函件	0
商务区	大型 超市	0
面的	合理 收益	0
宠物	生物	1
关口	中医	0
大坝	台湾 同胞 投资者	0
分级	这 种 事情	0
临床 症状	私车	0
经理	人物	1
刘小明	官员	1
抗震 设计	单边	0
庙会	巡回	0
市场 经济	周转量	0
制作者	人物	1
合川区	司	0
安全 委员会	组织 机构	1
拍卖 企业	开放型	0
标准间	李某因	0
南汇区	城市	1
中国 船舶	事故 当事方	0
商业 银行	组织 机构	1
心灵	药品	0
施工 合同	甲方 保险 公司	0
国际 航线	港口	0
毒性	临时性 建筑	0
劣 药	药品	1
助理 医师	太久	0
助动车	昏	0
深圳市 统计局	秦 某	0
石泰峰	生理 功能	0
中医院	部门 人员	0
海南 国际 旅游 岛	人 或者 对其	0
检测 标准	标准	1
行为 习惯	习惯	1
计划 生育 技术 服务	现代 交通	0
个人 独资 企业	证据 内容	0
路障	游客 数量	0
医疗 措施	措施	1
健身房	选	0
寄宿制 学校	学校	1
龙泉窑 遗址	景点	1
电信 诈骗	证据 原件	0
擦伤	疾病	1
副会长	合同 纠纷案	0
宣武区	净高	0
动力	预制	0
国家 海洋局	科研 机构	1
宝安区	地名	1
宾利	市 公安局 副局长	0
工作 部门	继续	0
交 强 险 保单	自然 形态	0
餐饮 服务业	组织 机构	0
系列 产品	边缘	0
汽车 有限 公司	有限 公司	1
教育 行政 部门	其他 地方	0
中国 企业	自治区 人民 代表 大会 常务 委员会	0
全国 人民 代表 大会 常务 委员会	脑袋	0
价格 标准	主要 技术 参数 和 性能	0
分公司	万 洪伟	0
法人 资格	公司	1
保险 资产 管理 公司	公司	1
事故 车	门诊	0
立卷	发音	0
调研 报告	死者	0
药剂	药品	1
港口 总体 规划	港口	0
中小 学校	导游员	0
厂牌	鞍山	0
院士	科学家	1
输水 管道	城市 规划 委员会	0
济源	办法	0
餐饮 垃圾	食品	0
节约 用水	理亏	0
战役	历史	1
社会 公益 事业	墙面	0
科研 成果	营	0
朝鲜族	二手车 交易税	0
防滑链	路上 车辆	0
清算 损益	各 种 文件	0
接收 单位	质量 信誉	0
轨道 交通 线路	线路	1
犯罪 嫌疑人	国债	0
汽车 服务 公司	开具	0
工业 增加值	山墙	0
专业 管理 机构	机构	1
白玛赤林	植物 种子	0
承托	建筑 工程	0
生产 基地	保险 公	0
郝演苏	拿	0
地下 水 资源	地点	0
直管 公房	顺位	0
宝安区	人寿 保险	0
宾馆	公司	0
企业 负责人	折算	0
自救	疗法	1
太湖	湖泊	1
庐阳区 人民 法院	手段 之一	0
经营 制度	所在地 基层 人民 法院	0
热带 气旋	集体 土地 使用权	0
高等级 公路	其 真实	0
包机	营业 执照 和 税务 登记证	0
服务 项目	华夏	0
公共 绿地	组织 机构	0
漳州	港口	0
行为 习惯	一样	0
邕江	车辆 结构	0
领空	汗	0
外环线	地点	0
书面 报告	狭窄 路段	0
上海 申沃 客车 有限 公司	基础 设施 工程	0
区水	房子	0
拖斗	在职	0
互联网 技术	性生活	0
卡托维兹	地点	1
恒润	神经	0
科学 技术 进步	科研 机构	0
高架桥	设备 和 工具	0
育林 基金	自治县 经济	0
骚扰 电话	人物	0
中心 城市	渡口 码头	0
成都市 中级 人民 法院	组织 机构	1
船舶 检验	交通 工具	0
船舶 证书	交通 工具	1
估价师	职业 学校	0
国家 危险 废物 名录	特大 事故 调查组	0
